2026-04-07 05:45:50,490 | INFO | 
Initiating cross validation...
2026-04-07 05:48:50,086 | INFO | Progress: (90/260) | Database: normal | KDE model: t-student_adaptive_df=4
2026-04-07 05:48:52,264 | INFO | Progress: (91/260) | Database: normal | KDE model: t-student_adaptive_df=5
2026-04-07 05:48:54,166 | INFO | Progress: (92/260) | Database: normal | KDE model: gaussian_rot_robust
2026-04-07 05:48:56,204 | INFO | Progress: (93/260) | Database: normal | KDE model: gaussian_rot
2026-04-07 05:48:57,718 | INFO | Progress: (94/260) | Database: normal | KDE model: epanechnikov_rot_robust
2026-04-07 05:48:59,680 | INFO | Progress: (95/260) | Database: normal | KDE model: epanechnikov_rot
2026-04-07 05:49:01,635 | INFO | Progress: (96/260) | Database: normal | KDE model: gaussian_cross_validate_loo
2026-04-07 05:49:03,524 | INFO | Progress: (97/260) | Database: normal | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:49:05,529 | INFO | Progress: (98/260) | Database: normal | KDE model: t-student_cross_validate_df=4_loo
2026-04-07 05:49:07,574 | INFO | Progress: (99/260) | Database: normal | KDE model: t-student_cross_validate_df=5_loo
2026-04-07 05:49:09,536 | INFO | Progress: (100/260) | Database: normal | KDE model: gaussian_adaptive
2026-04-07 05:49:12,810 | INFO | Progress: (101/260) | Database: normal | KDE model: epanechnikov_adaptive
2026-04-07 05:49:16,379 | INFO | Progress: (102/260) | Database: normal | KDE model: t-student_adaptive_df=3
2026-04-07 05:49:18,589 | INFO | Progress: (103/260) | Database: normal | KDE model: t-student_adaptive_df=4
2026-04-07 05:49:21,301 | INFO | Progress: (104/260) | Database: normal | KDE model: t-student_adaptive_df=5
2026-04-07 05:49:24,057 | INFO | Progress: (105/260) | Database: normal | KDE model: gaussian_rot_robust
2026-04-07 05:49:26,908 | INFO | Progress: (106/260) | Database: normal | KDE model: gaussian_rot
2026-04-07 05:49:30,134 | INFO | Progress: (107/260) | Database: normal | KDE model: epanechnikov_rot_robust
2026-04-07 05:49:33,311 | INFO | Progress: (108/260) | Database: normal | KDE model: epanechnikov_rot
2026-04-07 05:49:36,632 | INFO | Progress: (109/260) | Database: normal | KDE model: gaussian_cross_validate_loo
2026-04-07 05:49:39,353 | INFO | Progress: (110/260) | Database: normal | KDE model: t-student_cross_validate_df=3_loo
2026-04-07 05:49:42,822 | INFO | Progress: (111/260) | Database: normal | KDE model: t-student_cross_validate_df=4_loo
